song_name,artist_name,id,type,part,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,chart_year,genre,main_key,bpm,song_structure,has_intro,has_verse,has_chorus,has_pre_chorus,has_bridge,has_outro,has_solo,has_interlude,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,all_chords_summary,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness
Just A Dream,Nelly,993983,Bass Tabs,,1,3,4.234,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/nelly/just-a-dream-bass-993983,2010-10-08,2010,2010,hip hop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.37500000000000006,0.25,0.4375,0.5333333333333333,0.3,0.5625,0.25,0.0,0.375,0.0,0.0,0.625,0.8333333333333334
Just The Girl,The Click Five,323594,Bass Tabs,,1,,,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-click-five/just-the-girl-bass-323594,2006-01-18,2006,2005,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.2053386243386243,0.9658201058201058,0.9660322940287226,1.0,0.1711111111111111,0.0339677059712774,0.9423015873015873,0.0,0.875,0.0,0.0,0.7946613756613757,0.6805555555555555
Just The Way You Are,Bruno Mars,1443283,Bass Tabs,,3,8,4.67309,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/bruno-mars/just-the-way-you-are-bass-1443283,2013-11-26,2013,2010,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.16440058479532163,0.9327485380116959,0.49476762080640196,1.0,0.4473684210526316,0.505232379193598,0.8070175438596492,0.0,0.625,0.0,0.0,0.8355994152046784,0.7708333333333334
Just The Way You Are Bruno Mars Cover,Pierce the Veil,1454762,Bass Tabs,,1,3,4.234,,D A D G,0,https://tabs.ultimate-guitar.com/tab/pierce-the-veil/just-the-way-you-are-bruno-mars-cover-bass-1454762,2014-01-22,2014,2010,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.2060491493383743,0.9848771266540642,0.9361780439606777,1.0,0.19206049149338372,0.06382195603932234,0.9281663516068053,0.0,1.0,0.0,0.0,0.7939508506616257,0.6666666666666667
Keep Their Heads Ringin,Dr. Dre,319328,Bass Tabs,,1,3,4.734,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/dr-dre/keep-their-heads-ringin-bass-319328,2006-01-05,2006,1995,hip hop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.28695652173913044,0.782608695652174,0.33648393194706994,1.0,0.34782608695652173,0.6635160680529301,0.4347826086956522,0.0,0.625,0.0,0.0,0.7130434782608696,0.6666666666666667
Kiss From A Rose,Seal,3282458,Bass Tabs,,2,3,4.734,intermediate,D A D G,0,https://tabs.ultimate-guitar.com/tab/seal/kiss-from-a-rose-bass-3282458,2020-08-07,2020,1995,r&b funk & soul,Abm,,"Verse 1, Chorus, Hook, Verse 2, Chorus",0,1,1,0,0,0,0,0,,0,,0,,0,,0.1712806012509792,0.9676318302058853,0.39675956862109546,1.0,0.45321001640511344,0.6032404313789045,0.6397327561781085,0.0,0.75,0.0,0.5555555555555555,0.8287193987490209,0.7222222222222222
Kryptonite,3 Doors Down,1017514,Bass Tabs,,4,24,4.64462,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/3-doors-down/kryptonite-bass-1017514,2011-01-04,2011,2000,rock,Bm,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Solo, Verse 3, Chorus, Solo, End",0,0,0,0,0,0,0,0,,0,,0,,0,,0.17635106496007016,0.9549556709331579,0.2711751923275042,1.0,0.3880408419051602,0.7288248076724958,0.4677326459901962,0.0,0.625,0.0,0.6666666666666666,0.8236489350399298,0.736111111111111
Ladies Night,Kool & the Gang,3314735,Bass Tabs,,2,5,4.6755,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/kool-the-gang/ladies-night-bass-3314735,2020-08-31,2020,1980,r&b funk & soul,C#m,,"Intro, Chorus, Verse 1, Chorus, Verse 2, Chorus, Bridge, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.2392511177347243,0.8081222056631894,0.5268767171359339,1.0,0.35424739195231,0.47312328286406613,0.672876304023845,0.0,0.9375,0.0,0.6666666666666666,0.7607488822652757,0.7083333333333334
Last Christmas,Wham!,1112600,Bass Tabs,,1,41,4.60013,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/wham/last-christmas-bass-1112600,2011-12-01,2011,2024,pop,,,"Chorus, Verse 1, Verse 2, Chorus, Verse 3, Verse 4, Outro",0,0,0,0,0,0,0,0,,0,,0,,0,,0.19500258765687672,0.9499935308578082,0.9466716359678011,1.0,0.12809764091948073,0.05332836403219884,0.9050545564324837,0.0,0.6875,0.0,0.5,0.8049974123431234,0.6666666666666666
Let Her Cry,Hootie & the Blowfish,1148395,Bass Tabs,,2,5,4.4255,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/hootie-the-blowfish/let-her-cry-bass-1148395,2012-04-20,2012,1995,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.19860866078588613,0.9409783480352847,0.14102217414818818,1.0,0.48401764234161987,0.8589778258518118,0.5418203688853247,0.0,0.8125,0.0,0.0,0.8013913392141139,0.7083333333333333
Let Me Go,3 Doors Down,184542,Bass Tabs,,1,11,4.74316,,E A D G,0,https://tabs.ultimate-guitar.com/tab/3-doors-down/let-me-go-bass-184542,2005-05-16,2005,2005,rock,,,"guitar solo, final",0,0,0,0,0,0,1,0,,0,,0,,0,,0.23249999999999998,0.98125,0.87923828125,1.0,0.303125,0.12076171875,0.915625,0.0,0.75,0.0,0.3333333333333333,0.7675000000000001,0.625
Let My Love Open The Door,Pete Townshend,898343,Bass Tabs,,1,6,4.60047,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/pete-townshend/let-my-love-open-the-door-bass-898343,2009-12-02,2009,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.17833333333333334,0.8666666666666667,0.56,1.0,0.31333333333333335,0.43999999999999995,0.6333333333333333,0.0,0.5,0.0,0.0,0.8216666666666667,0.75
Lets Get Serious,Jermaine Jackson,2543487,Bass Tabs,,1,3,4.734,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/jermaine-jackson/lets-get-serious-bass-2543487,2018-12-14,2018,1980,disco,,,"Intro; bass comes in 00:07, Verse one 00:27 ""close my eyes"", Chorus, Bridge 01:39 ""S-E-R-I-O-U-S""
G|------------------------|------------------------|-------------------|---------------------------|
D|---------9---8---6------|---------9---8----6-----|---9---8---6---4---|----13---14---15---16---15-|
A|-----7-9---9---8--------|-----7-9---9---8--------|-------------------|---------------------------|
E|-7-9----------------6-7-|-7-9----------------6-7-|-7---6---4---2---1-|-11---12---13---14---13----|[/tab, Verse two 02:15 ""in your arms"", Chorus and playout",1,1,1,0,1,0,0,0,,0,,0,,0,,0.23523017902813298,0.9744245524296675,0.11566512516270833,1.0,0.48644501278772384,0.8843348748372917,0.5549872122762148,0.0,1.0,0.0,1.0,0.764769820971867,0.625
Like A Virgin,Madonna,126112,Bass Tabs,,1,7,4.44042,,E A D G,0,https://tabs.ultimate-guitar.com/tab/madonna/like-a-virgin-bass-126112,2004-07-12,2004,1985,pop,,,"Intro, Verse, Chorus 1, Bridge, Chorus 2, Verse, Chorus 3, Verse, Chorus 4, Chorus 5, Verse, Chorus 6, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.09215870459831813,0.9883532385042046,0.7413472723411985,1.0,0.22088365539452498,0.2586527276588016,0.704262837716944,0.0,0.4375,0.0,1.0,0.9078412954016819,0.75
Lips Are Movin,Meghan Trainor,1749058,Bass Tabs,,3,4,4.34343,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/meghan-trainor/lips-are-movin-bass-1749058,2015-07-01,2015,2015,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.14761523052211778,0.9017952570280389,0.8433199656983303,1.0,0.22600450722805476,0.15668003430166963,0.829513182725957,0.0,0.5833333333333334,0.0,0.0,0.8523847694778822,0.7916666666666666
Little Jeannie,Elton John,1947599,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/elton-john/little-jeannie-bass-1947599,2017-02-13,2017,1980,pop,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Instrumental, Chorus, Outro",1,1,1,0,0,1,0,1,,0,,0,,0,,0.20453900709219858,0.9886524822695035,0.8711050751974246,1.0,0.1676595744680851,0.12889492480257533,0.7971631205673759,0.0,1.0,0.0,1.0,0.7954609929078014,0.6666666666666667
Long Run,Eagles,14336,Bass Tabs,,1,12,4.6936,,E A D G,0,https://tabs.ultimate-guitar.com/tab/eagles/long-run-bass-14336,2001-10-31,2001,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Longer,Dan Fogelberg,2730306,Bass Tabs,,1,0,0.0,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/dan-fogelberg/longer-bass-2730306,2019-06-17,2019,1980,rock,G,,"Intro, 1st, 2nd & 4th Verses, Bridge, 3rd Verse, Interlude, Outro",1,1,0,0,1,1,0,1,,0,,0,,0,,0.1958955223880597,0.9477611940298507,0.44252617509467584,1.0,0.35373134328358213,0.5574738249053242,0.5895522388059702,0.0,0.875,0.0,1.0,0.8041044776119403,0.7083333333333333
Lose Control,Teddy Swims,5806694,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/teddy-swims/lose-control-bass-5806694,2025-05-23,2025,2024,,A,,"Verse 1, Chorus, Verse 2, Chorus, Solo, Chorus",0,1,1,0,0,0,1,0,,0,,0,,0,,0.2365755627009646,0.9710610932475884,0.6856835640657148,1.0,0.2585209003215434,0.3143164359342852,0.6752411575562701,0.0,1.0,0.0,0.6666666666666666,0.7634244372990354,0.625
Lost In Love,Air Supply,1150331,Bass Tabs,,1,4,4.772,,E A D G,0,https://tabs.ultimate-guitar.com/tab/air-supply/lost-in-love-bass-1150331,2012-04-30,2012,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Love Me Like You Do,Ellie Goulding,5863400,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/ellie-goulding/love-me-like-you-do-bass-5863400,2025-07-06,2025,2015,pop,,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Pre-Chorus, Chorus, Post-Chorus, Pre-Chorus, Chorus",1,1,1,1,0,0,0,0,,0,,0,,0,,0.18263358778625957,0.9809160305343512,0.9027737311345493,1.0,0.14427480916030536,0.09722626886545073,0.8206106870229007,0.0,0.625,0.0,1.0,0.8173664122137404,0.6666666666666667
Love Shack,The B-52's,1710157,Bass Tabs,,1,17,4.77017,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-b-52s/love-shack-bass-1710157,2015-02-08,2015,1990,pop,F,,n,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Love Song,Tesla,617490,Bass Tabs,,1,6,4.82267,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/tesla/love-song-bass-617490,2007-12-26,2007,1990,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.32426470588235295,0.9705882352941176,0.6239727508650519,0.5793650793650793,0.2051470588235294,0.3760272491349481,0.7610294117647058,0.0,0.5625,0.0,0.0,0.6757352941176471,0.6666666666666666
Lovergirl,Teena Marie,2072873,Bass Tabs,,1,5,4.5505,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/teena-marie/lovergirl-bass-2072873,2017-06-29,2017,1985,r&b funk & soul,,,"Intro, Verse, Pre-Chorus, Chorus, Verse, Pre-Chorus, Chorus, Solo, Chorus, Outro",1,1,1,1,0,1,1,0,,0,,0,,0,,0.17795566502463056,0.9926108374384236,0.6224080297993158,1.0,0.46403940886699513,0.3775919702006843,0.8238916256157636,0.0,0.75,0.0,1.0,0.8220443349753694,0.7083333333333333
Lunch,Billie Eilish,5273016,Bass Tabs,,3,7,4.8404,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/billie-eilish/lunch-bass-5273016,2024-05-22,2024,2024,pop,Bm,,"Chorus, Verse 1, Chorus, Interlude, Verse 2, Bridge, Chorus",0,1,1,0,1,0,0,1,,0,,0,,0,,0.2196729654658677,0.9133175863353307,0.5920551114303616,1.0,0.3880310985996954,0.4079448885696384,0.7524553426592295,0.0,0.825,0.0,0.5666666666666667,0.7803270345341324,0.6916666666666667
Magic,Olivia Newton-John,1215558,Bass Tabs,,1,9,4.61702,,E A D G,0,https://tabs.ultimate-guitar.com/tab/olivia-newton-john/magic-bass-1215558,2013-02-12,2013,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Making Love Out Of Nothing At All,Air Supply,1207827,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/air-supply/making-love-out-of-nothing-at-all-bass-1207827,2013-01-14,2013,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.23154396728016358,0.983640081799591,0.41619514806311453,1.0,0.367280163599182,0.5838048519368855,0.591002044989775,0.0,1.0,0.0,0.0,0.7684560327198364,0.625
Material Girl,Madonna,3740228,Bass Tabs,,3,3,4.734,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/madonna/material-girl-bass-3740228,2021-06-06,2021,1985,pop,,,"Intro, Verse 1, Chorus 1, Interlude, Verse 2, Chorus 2, Interlude, Li-ving in a material world..., Verse 3, Chorus 3, Interlude, Outro",1,1,1,0,0,1,0,1,,0,,0,,0,,0.17842857142857144,0.9914285714285714,0.3638571428571429,1.0,0.33057142857142857,0.6361428571428571,0.39,0.0,0.75,0.0,1.0,0.8215714285714286,0.7083333333333333
Meet Me Halfway,The Black Eyed Peas,5572635,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-black-eyed-peas/meet-me-halfway-bass-5572635,2024-12-19,2024,2010,pop,,,"Intro, Verse, Chorus, Verse, Chorus, Bridge, Bridge, Chorus, Outro",1,1,1,0,1,1,0,0,,0,,0,,0,,0.22751572327044023,0.9937106918238994,0.8652677241142888,1.0,0.17463312368972744,0.13473227588571127,0.79979035639413,0.0,0.75,0.0,0.8333333333333334,0.7724842767295598,0.625
Meet Virginia,Train,1432,Bass Tabs,,1,8,3.67309,,E A D G,0,https://tabs.ultimate-guitar.com/tab/train/meet-virginia-bass-1432,2001-10-31,2001,2000,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Method Of Modern Love,Hall & Oates,865358,Bass Tabs,,1,3,4.734,,E A D G,0,https://tabs.ultimate-guitar.com/tab/hall-oates/method-of-modern-love-bass-865358,2009-08-25,2009,1985,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Miami Vice - Crocketts Theme,Misc Television,1004589,Bass Tabs,,1,4,4.05771,novice,D A D G,0,https://tabs.ultimate-guitar.com/tab/misc-television/miami-vice-crocketts-theme-bass-1004589,2010-11-17,2010,1985,soundtrack,,,"Intro, Verse, Chorus, Verse, Chorus, Outro",1,1,1,0,0,1,0,0,,0,,0,,0,,0.21397379912663753,0.9650655021834061,0.8228866726416354,1.0,0.2567685589519651,0.17711332735836463,0.8427947598253275,0.0,1.0,0.0,0.6666666666666666,0.7860262008733625,0.6666666666666667
Million Dollar Baby,Tommy Richman,5265759,Bass Tabs,,1,3,4.40065,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/tommy-richman/million-dollar-baby-bass-5265759,2024-05-13,2024,2024,,Dm,,"Intro, Chorus, Verse, Chorus, Outro",1,1,1,0,0,1,0,0,,0,,0,,0,,0.1854659116819944,0.9738352207950141,0.7007859173133206,1.0,0.2868492057459907,0.29921408268667943,0.7509215626662613,0.0,0.75,0.0,0.75,0.8145340883180057,0.7083333333333333
Mine,Taylor Swift,994048,Bass Tabs,,1,3,3.90065,advanced,E A D G,0,https://tabs.ultimate-guitar.com/tab/taylor-swift/mine-bass-994048,2010-10-08,2010,2010,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.23119388566882598,0.9845152858279349,0.7953135215066826,1.0,0.29014092510512557,0.20468647849331745,0.8426738833958405,0.0,0.875,0.0,0.0,0.768806114331174,0.625
Misery,Maroon 5,962816,Bass Tabs,,1,19,4.38198,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/maroon-5/misery-bass-962816,2010-06-29,2010,2010,pop,,,"INTRO, VERSE 1, VERSE 2, PRE CHORUS, CHORUS 1, CHORUS 2, POST CHORUS, VERSE 1, VERSE 2, PRE CHORUS, CHORUS 1, CHORUS 2, BRIDGE, CHORUS 2",1,1,1,1,1,0,0,0,,0,,0,,0,,0.24088881770242965,0.9602779557439258,0.5001736087324821,1.0,0.33680203045685275,0.49982639126751793,0.6197698487013947,0.0,1.0,0.0,0.5,0.7591111822975704,0.625
Misery,Soul Asylum,2352,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/soul-asylum/misery-bass-2352,2001-10-31,2001,1995,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Misunderstanding,Genesis,1205790,Bass Tabs,,2,14,4.37667,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/genesis/misunderstanding-bass-1205790,2013-01-07,2013,1980,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.20606796116504855,0.9223300970873787,0.5826185314355736,1.0,0.28932038834951457,0.4173814685644264,0.6019417475728155,0.0,1.0,0.0,0.0,0.7939320388349514,0.7083333333333333
Money For Nothing,Dire Straits,1051543,Bass Tabs,,3,35,4.82638,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/dire-straits/money-for-nothing-bass-1051543,2011-04-27,2011,1985,rock,,,"Verse, Verse Fill, Pre-Chorus Fill, Chorus A, Chorus B, Chorus B Fill 1, Chorus B Fill 2",0,1,1,1,0,0,0,0,,0,,0,,0,,0.19691514536849222,0.9139621365787695,0.68423959777658,1.0,0.28864097363083163,0.31576040222341994,0.7347870182555781,0.0,0.8125,0.0,0.6666666666666666,0.8030848546315078,0.7291666666666667
Mr Brightside,The Killers,202645,Bass Tabs,,1,557,4.86327,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/the-killers/mr-brightside-bass-202645,2005-01-01,2005,2005,rock,,,"Intro, Verse 1, Bridge, Chorus, Verse 2, Bridge, Chorus, Breakdown, Chorus",1,1,1,0,1,0,0,0,,0,,0,,0,,0.22552500154133648,0.9830624961466587,0.9444956144245452,1.0,0.13065490193653456,0.055504385575454784,0.8955774241664254,0.0,1.0,0.0,0.25,0.7744749984586635,0.625
My Love Is Your Love,Whitney Houston,71144,Bass Tabs,,1,0,0.0,,E A D G,0,https://tabs.ultimate-guitar.com/tab/whitney-houston/my-love-is-your-love-bass-71144,2003-08-28,2003,2000,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Naturally,Selena Gomez & The Scene,930766,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/selena-gomez-the-scene/naturally-bass-930766,2010-03-15,2010,2010,,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Need You Now,Lady A (Lady Antebellum),1003960,Bass Tabs,,1,7,4.74037,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/lady-a-lady-antebellum/need-you-now-bass-1003960,2010-11-17,2010,2010,country,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.15723514211886305,0.9819121447028424,0.9825731626705125,1.0,0.08423772609819122,0.01742683732948741,0.9534883720930233,0.0,0.875,0.0,0.0,0.842764857881137,0.7083333333333333
Never Let You Go,Third Eye Blind,1414,Bass Tabs,,1,6,3.9338,,E A D G,0,https://tabs.ultimate-guitar.com/tab/third-eye-blind/never-let-you-go-bass-1414,2001-10-31,2001,2000,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.2774590163934426,0.8688524590163934,0.16017199677506055,1.0,0.4918032786885246,0.8398280032249394,0.5901639344262295,0.0,1.0,0.0,0.0,0.7225409836065574,0.625
Never Surrender,Corey Hart,1859529,Bass Tabs,,1,0,0.0,,D A D G,0,https://tabs.ultimate-guitar.com/tab/corey-hart/never-surrender-bass-1859529,2016-07-10,2016,1985,rock,,,"Intro, Verse, Chorus, Pre-verse, Verse, Chorus, Sax solo, Chorus, Outro",1,1,1,0,0,1,1,0,,0,,0,,0,,0.23676470588235293,0.9705882352941176,0.6658331531141868,1.0,0.3205882352941177,0.33416684688581316,0.7536764705882353,0.0,1.0,0.0,1.0,0.763235294117647,0.625
Night Changes,One Direction,5074723,Bass Tabs,,2,,,novice,D A D G,0,https://tabs.ultimate-guitar.com/tab/one-direction/night-changes-bass-5074723,2023-12-20,2023,2015,pop,Ab,,"Intro, Verse 1, Chorus 1, Verse 2, Chorus 2, Bridge, Chorus 3",1,1,1,0,1,0,0,0,,0,,0,,0,,0.23975308641975307,0.9006172839506172,0.18421875,1.0,0.4674845679012346,0.81578125,0.4778549382716049,0.0,1.0,0.0,1.0,0.760246913580247,0.6666666666666667
No More Lonely Nights,Paul McCartney,727315,Bass Tabs,,1,6,4.82267,,E A D G,0,https://tabs.ultimate-guitar.com/tab/paul-mccartney/no-more-lonely-nights-bass-727315,2008-09-01,2008,1985,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.20798437863014302,0.9800390534246424,0.7198199593604335,1.0,0.24733706535087235,0.2801800406395665,0.7013519344167984,0.0,1.0,0.0,0.0,0.792015621369857,0.6666666666666667
No More Tears Enough Is Enough,Donna Summer,4098553,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/donna-summer/no-more-tears-enough-is-enough-bass-4098553,2022-03-06,2022,1980,r&b funk & soul,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.18130630630630631,0.9842342342342343,0.993791088385683,1.0,0.04009009009009009,0.006208911614317019,0.9617117117117118,0.0,0.875,0.0,0.0,0.8186936936936937,0.7083333333333333
Not Afraid,Eminem,985194,Bass Tabs,,1,20,4.45235,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/eminem/not-afraid-bass-985194,2010-09-06,2010,2010,hip hop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
Nothing Compares 2 U,Sinéad O'Connor,1741244,Bass Tabs,,1,6,4.60047,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/1741244,2015-06-04,2015,1990,rock,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.12807017543859647,0.9298245614035088,0.8430286241920592,1.0,0.1649122807017544,0.15697137580794088,0.7017543859649122,0.0,0.5,0.0,0.0,0.8719298245614036,0.7083333333333333
Numb Encore,Jay-Z,171151,Bass Tabs,,1,8,4.764,,E A D G,0,https://tabs.ultimate-guitar.com/tab/jay-z/numb-encore-bass-171151,2005-03-14,2005,2005,hip hop,,,"0:11, 0:29, 0:47, CHORUS, 1:23",0,0,1,0,0,0,0,0,,0,,0,,0,,0.2619565217391304,0.782608695652174,0.16824196597353502,0.954356846473029,0.4695652173913044,0.831758034026465,0.5652173913043479,0.0,0.625,0.0,0.8333333333333334,0.7380434782608696,0.7083333333333333
Off The Wall,Michael Jackson,438807,Bass Tabs,,1,30,4.49709,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/michael-jackson/off-the-wall-bass-438807,2006-11-24,2006,1980,pop,,,"Intro, Verse, Chorus, Verse, Chorus, Interlude, Bridge, Verse, Chorus, Outro",1,1,1,0,1,1,0,1,,0,,0,,0,,0.23249680068174028,0.9812579982956492,0.4085056787302511,1.0,0.4032900998304435,0.5914943212697489,0.6401418535253998,0.0,1.0,0.0,1.0,0.7675031993182597,0.625
On My Mama,Victoria Monét,5347161,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/5347161,2024-07-14,2024,2024,,,,"Verse 1, Chorus, Verse 2, Chorus, Outro",0,1,1,0,0,1,0,0,,0,,0,,0,,0.14121621621621622,0.9594594594594594,0.8224981738495252,1.0,0.25135135135135134,0.1775018261504748,0.8378378378378378,0.0,0.75,0.0,0.6666666666666666,0.8587837837837837,0.7916666666666666
One Fine Day,Carole King,1897595,Bass Tabs,,1,0,0.0,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/carole-king/one-fine-day-bass-1897595,2016-10-23,2016,1980,pop,,,"Intro, Verse, Verse, Bridge, Verse, Outro",1,1,0,0,1,1,0,0,,0,,0,,0,,0.08446745562130177,0.9763313609467456,0.3347571863730261,1.0,0.32781065088757394,0.6652428136269739,0.2603550295857988,0.0,0.5,0.0,0.6666666666666666,0.9155325443786982,0.875
One Last Time,Ariana Grande,5811236,Bass Tabs,,2,,,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/ariana-grande/one-last-time-bass-5811236,2025-05-26,2025,2015,pop,Abm,,"Intro, Verse 1, Pre-Chorus 1, Chorus 1, Verse 2, Pre-Chorus 2, Chorus 2, Bridge, Pre-Chorus 3, Chorus 3",1,1,1,1,1,0,0,0,,0,,0,,0,,0.228487460815047,0.9600313479623825,0.925892771352046,0.8344867358708189,0.35011755485893414,0.07410722864795398,0.9561781609195402,0.0,0.875,0.0,1.0,0.771512539184953,0.6458333333333334
One Man Band,Old Dominion,3259649,Bass Tabs,,1,5,4.8005,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/old-dominion/one-man-band-bass-3259649,2020-07-23,2020,2020,country,G,,"Intro, Verse 1, Chorus, Interlude, Verse 2, Pre Chorus, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,1,0,1,,0,,0,,0,,0.14722222222222223,0.9444444444444444,0.024197530864197625,1.0,0.4533333333333333,0.9758024691358024,0.4222222222222223,0.0,0.625,0.0,1.0,0.8527777777777777,0.75
One More Night,Phil Collins,1863650,Bass Tabs,,1,4,4.772,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/phil-collins/one-more-night-bass-1863650,2016-07-28,2016,1985,pop,,,"intro, verse 1, verse 2, bridge, verse 3",1,1,0,0,1,0,0,0,,0,,0,,0,,0.21531914893617018,0.9617021276595745,0.0,1.0,0.7089361702127659,1.0,0.4595744680851064,0.0,1.0,0.0,0.8333333333333334,0.7846808510638298,0.6666666666666667
One Night In Bangkok,Murray Head,5595435,Bass Tabs,,1,0,0.0,intermediate,E A D G,0,https://tabs.ultimate-guitar.com/tab/murray-head/one-night-in-bangkok-bass-5595435,2025-01-07,2025,1985,electronic,,,"Intro, Verse, Outro",1,1,0,0,0,1,0,0,,0,,0,,0,,0.17954545454545456,0.9886363636363636,0.9642734159779615,1.0,0.10946969696969697,0.03572658402203857,0.9242424242424242,0.0,0.75,0.0,0.5,0.8204545454545454,0.7083333333333333
Only Girl In The World,Rihanna,1005380,Bass Tabs,,1,4,4.48629,novice,E A D G,0,https://tabs.ultimate-guitar.com/tab/rihanna/only-girl-in-the-world-bass-1005380,2010-11-22,2010,2010,pop,,,,0,0,0,0,0,0,0,0,,0,,0,,0,,0.2239316239316239,0.9401709401709402,0.9672729929140186,1.0,0.10940170940170942,0.03272700708598145,0.9316239316239316,0.0,0.875,0.0,0.0,0.7760683760683761,0.6666666666666667
