song_name,artist_name,id,type,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,genre,main_key,bpm,song_structure,has_intro,has_verse,has_chorus,has_bridge,has_outro,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness,release_year
What He Didnt Do,Carly Pearce,3876404.0,Chords,1.0,281,4.91335,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/carly-pearce/what-he-didnt-do-chords-3876404,2021-09-17,2021.0,country,,69.0,"Intro, Verse, Chorus, Interlude, Verse, Chorus, Instrumental, Bridge, Chorus",1,1,1,1,0,G,29,C,26,D,26,0.0153846153846153,0.9615384615384616,0.0,0.7398076923076922,0.4326923076923077,0.9524778106508875,0.0192307692307692,0.0,0.4,1.0,1.0,0.9846153846153848,0.0,2022.0
What Hell Never Have,Dylan Scott,5204073.0,Chords,1.0,17,4.87022,,E A D G B E,4.0,https://tabs.ultimate-guitar.com/tab/dylan-scott/what-hell-never-have-chords-5204073,2024-03-29,2024.0,country,F#,112.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Guitar Solo, Out-Chorus",1,1,1,1,0,G,30,D,26,A,17,0.0204081632653061,0.9489795918367347,0.0,0.7528571428571429,0.7040816326530612,0.9897959183673468,0.0,0.3333333333333333,0.5,1.2244897959183674,1.1666666666666667,0.979591836734694,0.0,
What I Am Waiting For,Jim Lauderdale,2109965.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jim-lauderdale/what-i-am-waiting-for-chords-2109965,2017-08-18,2017.0,country,,,Solo,0,0,0,0,0,A,18,E,17,B,14,0.0350877192982456,0.912280701754386,0.0,0.735438596491228,0.4210526315789473,0.9479839950754078,0.0175438596491228,0.0,0.5,0.0,0.1666666666666666,0.9649122807017544,0.0,
What I Cant Put Down,Jon Pardi,1478993.0,Chords,1.0,77,4.83009,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jon-pardi/what-i-cant-put-down-chords-1478993,2014-04-24,2014.0,country,,,"Intro, Verse I:, Instrumental, Verse II:, Chorus, Instrumental, Verse III:, Chorus, Instrumental, Verse IV:, Chorus, Outro",1,1,1,0,1,D,29,G,27,Bm,27,0.0144578313253012,0.963855421686747,0.0,0.7046987951807229,0.6385542168674698,0.9406299898388736,0.0240963855421686,0.0,0.3,0.0963855421686747,1.3333333333333333,0.9855421686746988,0.0,
What I See,LANCO,2992097.0,Chords,1.0,15,4.85575,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lanco/what-i-see-chords-2992097,2020-02-15,2020.0,country,,,"Intro, Verse 1, Verse 2, Chorus, Post-Chorus, Verse 3, Verse 4, Chorus, Post-Chorus, Instrumental Break, Verse 5, Chorus, Post-Chorus",1,1,1,0,0,D,32,G,27,A,11,0.0213333333333333,0.9466666666666668,0.0,0.8406666666666667,0.1333333333333333,0.9866666666666668,0.0,0.0,0.4,0.0533333333333333,1.5,0.9786666666666668,0.0,2019.0
What I Want You To Say,Jim Lauderdale,2310007.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jim-lauderdale/what-i-want-you-to-say-chords-2310007,2018-02-06,2018.0,country,,,Intro,1,0,0,0,0,G,30,C,29,F,18,0.019047619047619,0.9523809523809524,0.0,0.7349999999999999,0.0,0.9413265306122448,0.0238095238095238,0.0,0.4,0.3333333333333333,0.1666666666666666,0.9809523809523808,0.0,1999.0
What If I Never Get Over You,Lady A (Lady Antebellum),4854416.0,Chords,3.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lady-a-lady-antebellum/what-if-i-never-get-over-you-chords-4854416,2025-10-07,2025.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,,0,,0,,0,,,,,,,,,,,,,,2019.0
What If I Never Get Over You,Ryan Hurd,4203988.0,Chords,1.0,8,4.85491,,E A D G B E,4.0,https://tabs.ultimate-guitar.com/tab/ryan-hurd/what-if-i-never-get-over-you-chords-4203988,2022-05-24,2022.0,,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Outro",1,1,1,1,1,D,28,C,24,Em,22,0.0212765957446808,0.946808510638298,0.0,0.7376595744680852,0.4680851063829787,0.9474875509280216,0.0212765957446808,0.0,0.5,2.0851063829787235,1.0,0.9787234042553192,0.0,2020.0
What If I Said,Anita Cochran,64857.0,Chords,1.0,13,4.77529,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/anita-cochran/what-if-i-said-chords-64857,2003-08-28,2003.0,country,,,,0,0,0,0,0,C,22,G,19,F,12,0.1154639175257732,0.8969072164948454,0.0,0.7527835051546392,0.8247422680412371,0.887660750345414,0.1030927835051546,0.6666666666666666,1.0,0.0,0.0,0.8845360824742268,0.1237113402061855,1997.0
What If It All Goes Right,Melissa Lawson,928309.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/melissa-lawson/what-if-it-all-goes-right-chords-928309,2010-03-08,2010.0,,,,,0,0,0,0,0,D,21,Bm,12,G,9,0.0357142857142857,0.9107142857142856,0.0,0.7349999999999999,0.6071428571428571,0.9470663265306122,0.0178571428571428,0.0,0.5,0.0714285714285714,0.0,0.9642857142857144,0.0,2010.0
What Ifs,Kane Brown,1930419.0,Chords,1.0,343,4.79306,novice,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/kane-brown/what-ifs-chords-1930419,2017-01-10,2017.0,country,Gm,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Interlude, Acapella, Chorus, Outro",1,1,1,0,1,D,35,Em,34,G,28,0.0900559935511623,0.9435347149172748,0.0,0.7082719356272976,0.7563326212139286,0.9150032788964708,0.0558522117271968,0.3333333333333333,0.5333333333333333,0.0121212121212121,0.7777777777777778,0.9099440064488376,0.1124497991967871,2016.0
What It Takes To Be Me,William Clark Green,2385813.0,Chords,1.0,7,4.8404,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/william-clark-green/what-it-takes-to-be-me-chords-2385813,2018-05-18,2018.0,country,G,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Chorus, Outro",1,1,1,0,1,D,15,Em7,15,Cadd9,15,0.3379310344827586,0.9310344827586208,0.5172413793103449,0.7179310344827586,2.068965517241379,0.9827586206896552,0.0,0.0,0.4,2.0,0.8333333333333334,0.6620689655172414,0.5172413793103449,2013.0
What Ive Got In Mind,Billie Jo Spears,1800227.0,Chords,1.0,9,4.867,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/billie-jo-spears/what-ive-got-in-mind-chords-1800227,2016-01-03,2016.0,country,,,,0,0,0,0,0,F,22,C,21,Bb,19,0.05,0.8970588235294118,0.0,0.7497058823529412,0.6764705882352942,0.9563148788927336,0.0294117647058823,0.3333333333333333,0.7,0.0,0.0,0.95,0.0147058823529411,1998.0
What Kinda Man,Parker McCollum,5424780.0,Chords,1.0,82,4.93415,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/parker-mccollum/what-kinda-man-chords-5424780,2024-09-13,2024.0,country,G,126.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Chorus, Outro",1,1,1,0,1,D,54,C,34,G,28,0.0135593220338983,0.9661016949152542,0.0,0.7540677966101694,0.0338983050847457,0.9915254237288136,0.0,0.0,0.4,1.9322033898305084,0.8333333333333334,0.9864406779661016,0.0,2024.0
What Matters Most,Beccy Cole,5176239.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/beccy-cole/what-matters-most-chords-5176239,2024-03-10,2024.0,,,,"Verse, Chorus",0,1,1,0,0,A,14,E,3,Ab,2,0.0761904761904762,0.8095238095238095,0.0,0.3933333333333333,0.0476190476190476,0.2494331065759637,0.4761904761904761,0.0,0.4,0.5714285714285714,0.3333333333333333,0.923809523809524,0.0,2003.0
What My World Spins Around,Jordan Davis,4208899.0,Chords,1.0,107,4.94911,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jordan-davis/what-my-world-spins-around-chords-4208899,2022-05-27,2022.0,,,,,0,0,0,0,0,D,30,Gmaj7,14,G,6,0.192,0.94,0.56,0.424,1.6,0.2392,0.54,0.3333333333333333,0.3,0.08,0.0,0.808,0.28,2023.0
What Part Of No,Lorrie Morgan,1087578.0,Chords,1.0,28,4.85178,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/lorrie-morgan/what-part-of-no-chords-1087578,2011-08-29,2011.0,country,,,"Intro, Verse, Chorus, Instrumental, Verse",0,0,0,0,0,Bb,12,Eb,10,Ab,8,0.04,0.9,0.0,0.69,0.0,0.8400000000000001,0.0666666666666666,0.0,0.3,0.0,0.3333333333333333,0.96,0.0,1992.0
What The Heaven,Kyle Park,2826188.0,Chords,1.0,0,0.0,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/kyle-park/what-the-heaven-chords-2826188,2019-09-16,2019.0,,A,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Solo, Bridge, Chorus, Outro",1,1,1,1,1,D,16,A,13,E,12,0.0313725490196078,0.9215686274509804,0.0,0.8225490196078431,0.7843137254901961,0.9419454056132256,0.0196078431372549,0.0,0.4,0.3137254901960784,1.1666666666666667,0.9686274509803922,0.0,2018.0
What Time Do You Have To Be Back To Heaven,Razzy Bailey,3669206.0,Chords,1.0,0,0.0,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/razzy-bailey/what-time-do-you-have-to-be-back-to-heaven-chords-3669206,2021-04-19,2021.0,,G,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Outro",1,1,1,0,1,G,29,D,22,C,20,0.0169014084507042,0.9577464788732396,0.0,0.601830985915493,0.0,0.6788335647688951,0.1690140845070422,0.0,0.3,0.2253521126760563,0.8333333333333334,0.9830985915492958,0.0,
What Was I Thinkin,Dierks Bentley,348847.0,Chords,1.0,305,4.75785,novice,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/dierks-bentley/what-was-i-thinkin-chords-348847,2006-04-01,2006.0,country,,,"Intro, D#9+/5+, Verse, Verse 2, Bridge, Chorus, Verse 3, Verse 4, Bridge, Chorus, Verse 5, Verse 6, Bridge 2, Chorus, Outro",1,1,1,1,1,D,33,A,33,E,24,0.0362562416270856,0.9156619169406892,0.0,0.6851534526854219,0.0794056753136037,0.8429376643351658,0.0782486907806601,0.1666666666666666,0.75,0.1466325660699062,1.0,0.9637437583729144,0.0042016806722689,2003.0
What Were Fighting For,Dave Dudley,4293395.0,Chords,1.0,0,0.0,,E A D G B E,6.0,https://tabs.ultimate-guitar.com/tab/dave-dudley/what-were-fighting-for-chords-4293395,2022-07-31,2022.0,,,130.0,"!, !, !, !, Intro, Verse 1, Chorus, Verse 2, Outro",1,1,1,0,1,A,9,D,7,E7,6,0.3282051282051282,0.7948717948717949,0.0,0.7420512820512819,0.6410256410256411,0.8244575936883629,0.1538461538461538,0.3333333333333333,0.8,1.2307692307692308,1.0,0.6717948717948719,0.4102564102564102,
What Would Jesus Do,Adam Gregory,1233105.0,Chords,1.0,8,4.67309,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/adam-gregory/what-would-jesus-do-chords-1233105,2013-03-26,2013.0,,,,,0,0,0,0,0,C,18,F,13,G,13,0.0387096774193548,0.9032258064516128,0.0,0.8387096774193549,0.3225806451612903,0.9838709677419356,0.0,0.0,0.6,0.0,0.0,0.9612903225806452,0.0,2009.0
What Would This World Do,Maren Morris,4159546.0,Chords,1.0,19,4.92745,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/maren-morris/what-would-this-world-do-chords-4159546,2022-04-20,2022.0,rock,C,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Bridge, Chorus, Ending",1,1,1,1,0,C,22,Am,17,F,13,0.2414414414414414,0.8288288288288288,0.2702702702702703,0.7347747747747748,1.7297297297297298,0.8771203636068502,0.09009009009009,1.6666666666666667,1.9,0.0,1.1666666666666667,0.7585585585585586,0.2882882882882883,2022.0
What Would Willie Do,Bruce Robison,2132441.0,Chords,1.0,7,4.74037,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/bruce-robison/what-would-willie-do-chords-2132441,2017-08-31,2017.0,country,,,"Verse 1, Verse 2, Break, Verse 3, Verse 4, Verse 5",0,1,0,0,0,E,27,A,20,B,18,0.1463917525773195,0.8969072164948454,0.0,0.7239175257731958,0.4123711340206185,0.821341268997768,0.134020618556701,0.3333333333333333,1.0,0.2474226804123711,1.0,0.8536082474226805,0.1752577319587628,2001.0
What You Waiting For,Gwen Stefani,925462.0,Chords,1.0,40,4.54428,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/gwen-stefani/what-you-waiting-for-chords-925462,2010-02-26,2010.0,pop,,,"Intro, Interlude 1, Verse 1, Chorus, Interlude 2, Verse 2, Refrain, Chorus, Bridge, Refrain, Chorus, Outro",1,1,1,1,1,Gm,44,Bb,25,Cm,9,0.0384615384615384,0.903846153846154,0.0,0.5953846153846154,0.3653846153846153,0.6523668639053255,0.1923076923076923,0.6666666666666666,1.0,1.3076923076923077,1.5,0.9615384615384616,0.0,2005.0
Whatcha Gonna Do With A Cowboy,Chris LeDoux,1762234.0,Chords,2.0,81,4.83819,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/chris-ledoux/whatcha-gonna-do-with-a-cowboy-chords-1762234,2015-08-25,2015.0,rock,,,"CHORUS, CHORUS",0,0,1,0,0,G,33,C,18,C7,12,0.1345787545787546,0.8706959706959707,0.0,0.698076923076923,0.5164835164835164,0.7805216761260718,0.162087912087912,0.1666666666666666,0.75,0.0,0.0833333333333333,0.8654212454212454,0.1380952380952381,1992.0
Whatever It Means To You,The Steel Woods,3340025.0,Chords,1.0,8,4.85491,novice,Eb Ab Db Gb Bb Eb,5.0,https://tabs.ultimate-guitar.com/tab/the-steel-woods/whatever-it-means-to-you-chords-3340025,2020-09-21,2020.0,country,,,"Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Solo, Verse 4, Chorus, Outro",1,1,1,0,1,E,28,A,27,Em,17,0.0285714285714285,0.9285714285714286,0.0,0.6383333333333333,0.2619047619047619,0.7345521541950113,0.1547619047619047,0.3333333333333333,0.6,0.1428571428571428,1.3333333333333333,0.9714285714285714,0.0,2017.0
Whatever Made Me Think,Red Steagall,1733208.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/red-steagall/whatever-made-me-think-chords-1733208,2015-04-26,2015.0,country,,,,0,0,0,0,0,G,12,C,7,D7,6,0.237037037037037,0.8518518518518519,0.0,0.6562962962962962,0.4444444444444444,0.757201646090535,0.1111111111111111,0.0,0.4,0.0,0.0,0.762962962962963,0.2962962962962963,1976.0
Whats Happening In Your World,Red Steagall,5014300.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/red-steagall/whats-happening-in-your-world-chords-5014300,2023-11-03,2023.0,country,D,,"Intro, Verse, Solo, Bridge, Verse 2, Outro",1,1,0,1,1,C,18,G,15,Dm7,15,0.2957746478873239,0.8732394366197183,0.0,0.7107042253521125,1.0422535211267605,0.8117437016464987,0.1267605633802817,0.3333333333333333,0.9,0.0,1.0,0.704225352112676,0.4084507042253521,1973.0
Whats Important After All,Jim Lauderdale,5422878.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jim-lauderdale/whats-important-after-all-chords-5422878,2024-09-11,2024.0,country,E,,"Verse 1, Verse 2, Chorus 1, Verse 3, Verse 4, Instrumental part, Verse 5, Verse 6, Chorus 2",0,1,1,0,0,E,27,B7,19,A,7,0.2307692307692307,0.9076923076923076,0.0,0.7276923076923076,0.6461538461538462,0.8951479289940829,0.0615384615384615,0.3333333333333333,0.6,0.8,1.5,0.7692307692307692,0.3230769230769231,2009.0
Whats The Matter With Me,Deborah Allen,3588368.0,Chords,1.0,0,0.0,novice,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/deborah-allen/whats-the-matter-with-me-chords-3588368,2021-02-28,2021.0,country,Bb,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Solo, Chorus, Chorus, Outro",1,1,1,0,1,G,43,Em,22,D,17,0.0163265306122448,0.9591836734693876,0.0,0.5728571428571428,0.3469387755102041,0.6093294460641399,0.2142857142857142,0.0,0.4,0.4489795918367347,1.0,0.9836734693877552,0.0,1984.0
Whats Up Whats Going On,Lainey Wilson,4402862.0,Chords,1.0,41,4.85005,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/lainey-wilson/whats-up-whats-going-on-chords-4402862,2022-10-28,2022.0,country,Ab,144.0,"Intro, Verse 1, Pre-Chorus, Chorus, Interlude, Verse 2, Pre-Chorus, Out-Chorus",1,1,1,0,0,G,35,C,17,Am,15,0.0405797101449275,0.9420289855072465,0.0,0.577391304347826,0.5507246376811594,0.5570258349086327,0.2463768115942029,0.3333333333333333,0.4,2.6666666666666665,1.1666666666666667,0.9594202898550724,0.0289855072463768,
Whats Your Drinkin Song,Kyle Park,5105788.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/kyle-park/whats-your-drinkin-song-chords-5105788,2024-01-15,2024.0,,A,110.0,"Intro, Verse 1, Chorus, Interlude, Verse 2, Chorus, Guitar Solo, Outro",1,1,1,0,1,C,39,D,39,G,36,0.0136986301369863,0.9657534246575342,0.0,0.7552054794520546,0.4383561643835616,0.9931506849315068,0.0,0.0,0.5,2.1095890410958904,1.1666666666666667,0.9863013698630136,0.0,
Wheels,Josh Gracin,1885787.0,Chords,1.0,0,0.0,intermediate,E A D G B E,3.0,https://tabs.ultimate-guitar.com/tab/josh-gracin/wheels-chords-1885787,2016-10-09,2016.0,country,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Tag, Outro",1,1,1,1,1,Cadd9,31,Em7/B,30,D,29,0.3866666666666666,0.9333333333333332,0.5904761904761905,0.8366666666666667,2.2666666666666666,0.971609977324263,0.0095238095238095,0.3333333333333333,0.7,0.3809523809523809,1.1666666666666667,0.6133333333333333,0.6,2004.0
Wheels On Fire,Ian & Sylvia,2984636.0,Chords,1.0,0,0.0,intermediate,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/ian-sylvia/wheels-on-fire-chords-2984636,2020-02-08,2020.0,folk,Bm,64.0,"Verse 1, Chorus, Verse 2, Chorus, Chorus, Bridge, Chorus",0,1,1,1,0,D,24,Bm,22,G,19,0.0549019607843137,0.9215686274509804,0.0,0.8431372549019608,0.5196078431372549,0.922241445597847,0.0686274509803921,0.3333333333333333,0.8,0.0,0.6666666666666666,0.9450980392156862,0.0392156862745098,
When First Unto This Country,Ian & Sylvia,4362782.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/ian-sylvia/when-first-unto-this-country-chords-4362782,2022-09-26,2022.0,folk,F,185.0,"Intro, Verse 1, Instrumental, Verse 2, Verse 3, Instrumental, Verse 4, Outro",1,1,0,0,1,F,32,Gm,20,Bb,20,0.0217391304347826,0.9456521739130436,0.0,0.6686956521739129,0.4347826086956521,0.7655954631379962,0.1195652173913043,0.0,0.5,0.0,1.1666666666666667,0.9782608695652174,0.0,1962.0
When I Call Your Name,Vince Gill,950796.0,Chords,1.0,508,4.79338,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/vince-gill/when-i-call-your-name-chords-950796,2010-05-19,2010.0,country,F,71.0,"Verse 1, Verse 2, Chorus 1, Chorus 2",0,1,1,0,0,G,30,C,13,D,9,0.1415867623467047,0.892109679192874,0.1481481481481481,0.6563475417369291,0.75753808533248,0.6779840027137825,0.1907692560179543,0.4444444444444444,0.7333333333333334,0.0390597754062914,0.4444444444444444,0.8584132376532952,0.1640510567064239,1989.0
When I Fall,Trick Pony,2354003.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/trick-pony/when-i-fall-chords-2354003,2018-03-29,2018.0,country,,,"Intro, Verse, Chorus, Verse, Chorus",1,1,1,0,0,D,21,G,15,C,11,0.032,0.92,0.0,0.704,0.12,0.8648,0.06,0.0,0.4,0.08,0.5,0.968,0.0,2005.0
When I Get Home,Matt Lang,5427525.0,Chords,1.0,0,0.0,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/matt-lang/when-i-get-home-chords-5427525,2024-09-15,2024.0,,,,"Intro, Verse, Pre-Chorus, Chorus, Instrumental, Verse, Chorus, Instrumental, Break, Chorus, Outro",1,1,1,0,1,G,44,C,39,D,26,0.0145454545454545,0.9636363636363636,0.0,0.6454545454545453,0.0181818181818181,0.7071074380165289,0.1545454545454545,0.0,0.4,0.4727272727272727,1.1666666666666667,0.9854545454545456,0.0,2024.0
When I Leave This House,Adam Gregory,1805014.0,Chords,1.0,0,0.0,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/adam-gregory/when-i-leave-this-house-chords-1805014,2016-01-17,2016.0,,,,,0,0,0,0,0,A,22,D,6,E,6,0.0352941176470588,0.9117647058823528,0.0,0.5241176470588236,0.0,0.5190311418685122,0.2647058823529412,0.0,0.3,0.0,0.0,0.9647058823529412,0.0,2012.0
When I Loved You,Bruce Robison,2132439.0,Chords,1.0,0,0.0,,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/bruce-robison/when-i-loved-you-chords-2132439,2017-08-31,2017.0,country,,,"Intro, Chorus, Verse, Chorus, Instrumental, Verse, Chorus, Outro",1,1,1,0,1,A,36,E,15,D,14,0.0225352112676056,0.943661971830986,0.0,0.6811267605633802,0.0,0.7998413013291015,0.0985915492957746,0.0,0.4,0.0,0.8333333333333334,0.9774647887323944,0.0,1997.0
When I Said I Would,Whitney Duncan,1039169.0,Chords,1.0,0,0.0,novice,E A D G B E,2.0,https://tabs.ultimate-guitar.com/tab/whitney-duncan/when-i-said-i-would-chords-1039169,2011-03-22,2011.0,country,,,,0,0,0,0,0,D,14,A,11,G,10,0.0454545454545454,0.8863636363636364,0.0,0.6822727272727273,0.4090909090909091,0.8894628099173554,0.0454545454545454,0.3333333333333333,0.5,0.5454545454545454,0.0,0.9545454545454546,0.0,2008.0
When I Say I Do,Clint Black,4233418.0,Chords,1.0,24,4.71867,,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/clint-black/when-i-say-i-do-chords-4233418,2022-06-15,2022.0,country,A#m,103.0,"Intro, Verse 1, Bridge, Chorus, Verse 2, Bridge, Chorus, Bridge, Outro",1,1,1,1,1,D,42,E,25,A,24,0.0648148148148148,0.9074074074074074,0.0555555555555555,0.4359259259259259,0.3518518518518518,0.2734910836762689,0.4907407407407407,0.3333333333333333,1.0,0.0,1.0,0.9351851851851852,0.0462962962962962,1994.0
When I Think About Angels,Jamie O'Neal,1016822.0,Chords,2.0,13,4.90025,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jamie-oneal/when-i-think-about-angels-chords-1016822,2011-01-21,2011.0,country,,,"Intro, Verse, Chorus, Verse, Chorus, Chorus, Chorus",0,0,0,0,0,D,21,G,18,C,18,0.120899148277197,0.8955962059620596,0.059620596205962,0.7093529810298103,1.3164053426248548,0.8205395627788098,0.1035569105691057,0.5555555555555555,1.1,1.5332365466511808,0.1666666666666666,0.8791008517228031,0.1318960511033682,2000.0
When I Wake Up To Sleep No More,Ralph Stanley,3932759.0,Chords,1.0,16,4.86337,,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/ralph-stanley/when-i-wake-up-to-sleep-no-more-chords-3932759,2021-11-01,2021.0,country,A,,"Intro, Verse 1, CHORUS, Solo, Verse 2, CHORUS, CHORUS",1,1,1,0,0,A,30,E,7,D,5,0.0285714285714285,0.9285714285714286,0.0,0.4599999999999999,0.0,0.3401360544217687,0.4047619047619047,0.0,0.3,0.0,0.8333333333333334,0.9714285714285714,0.0,1998.0
When I Was A Girl In Colorado,Judy Collins,4018798.0,Chords,1.0,30,4.92136,,E A D G B E,5.0,https://tabs.ultimate-guitar.com/tab/judy-collins/when-i-was-a-girl-in-colorado-chords-4018798,2022-01-07,2022.0,folk,,,,0,0,0,0,0,C,60,F,54,G,52,0.0295238095238095,0.9761904761904762,0.0,0.5533333333333333,0.2761904761904762,0.5000453514739229,0.2904761904761905,0.3333333333333333,0.5,0.0,0.0,0.9704761904761904,0.0333333333333333,2022.0
When Im Away From You,Bellamy Brothers,1926503.0,Chords,1.0,67,4.77716,novice,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/bellamy-brothers/when-im-away-from-you-chords-1926503,2017-01-04,2017.0,,,111.0,"Verse 1, Chorus, Verse 2, Steel Solo, Chorus, Verse 3, Chorus",0,1,1,0,0,G,19,D,19,C,14,0.0289156626506024,0.927710843373494,0.0,0.7215662650602409,0.4578313253012048,0.9879518072289156,0.0,0.0,0.6,0.0,0.8333333333333334,0.9710843373493976,0.0,2009.0
When Im Holdin Her,Chris Janson,2131847.0,Chords,1.0,0,0.0,,Eb Ab Db Gb Bb Eb,0.0,https://tabs.ultimate-guitar.com/tab/chris-janson/when-im-holdin-her-chords-2131847,2017-08-29,2017.0,country,,,"Intro, Verse, Chorus, Verse, Chorus, Outro",1,1,1,0,1,D,17,A,10,G,9,0.0363636363636363,0.9090909090909092,0.0,0.6327272727272728,0.3636363636363636,0.6880165289256199,0.1590909090909091,0.0,0.4,0.2727272727272727,0.6666666666666666,0.9636363636363636,0.0,2013.0
When Im Not Around,Jessie Murph,3796235.0,Chords,1.0,10,4.80031,,E A D G B E,6.0,https://tabs.ultimate-guitar.com/tab/jessie-murph/when-im-not-around-chords-3796235,2021-07-17,2021.0,,,,"Intro, Verse 1, Chorus, Verse 2, Chorus, Outro, Intro, Verse 1, Chorus, Verse 2, Chorus, Outro, Intro, Verse 1, Chorus, Verse 2, Chorus, Outro",1,1,1,0,1,Am,45,Dm,45,Fmaj7,39,0.1628691983122362,0.940928270042194,0.3291139240506329,0.7570464135021098,1.7130801687763713,0.8991436557531735,0.0970464135021097,1.0,1.4,0.6075949367088608,0.8333333333333334,0.8371308016877637,0.2320675105485232,
When It Comes To Loving You,Jon Langston,2337041.0,Chords,1.0,19,4.83651,novice,E A D G B E,0.0,https://tabs.ultimate-guitar.com/tab/jon-langston/when-it-comes-to-loving-you-chords-2337041,2018-03-15,2018.0,country,,,"Intro, Verse, Chorus, Verse, Chorus, Chorus",1,1,1,0,0,G,13,C,7,D,7,0.0972972972972973,0.8378378378378378,0.1081081081081081,0.6354054054054055,0.7297297297297297,0.7713659605551498,0.1081081081081081,0.3333333333333333,0.6,0.0,0.5,0.9027027027027028,0.054054054054054,2018.0
When It Dont Come Easy,Patty Griffin,1106405.0,Chords,1.0,138,4.74048,intermediate,E A D G B E,1.0,https://tabs.ultimate-guitar.com/tab/patty-griffin/when-it-dont-come-easy-chords-1106405,2011-11-09,2011.0,folk,,,"Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus",0,1,1,1,0,C,19,F,19,G,7,0.0326530612244897,0.9183673469387756,0.0,0.7642857142857142,0.1632653061224489,0.7880049979175343,0.1020408163265306,0.0,0.4,0.1632653061224489,0.6666666666666666,0.9673469387755104,0.0,2004.0
